iteracion,tiempo_us,coste,operador,instancia,ruta_actual,conSplit
55,3820,2135,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [44, 62, 7, 38, 59, 35, 34], [9, 64, 3, 4, 14], [32, 47, 41, 61, 20, 6, 72], [11, 15, 69, 12, 39, 5, 26], [48, 31, 46, 21, 57, 65], [52, 13, 43, 23, 2]]",false
56,3831,2130,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [9, 64, 3, 4, 14], [32, 47, 41, 61, 20, 6, 72], [11, 15, 69, 12, 39, 5, 26], [48, 31, 46, 21, 57, 65], [52, 13, 43, 23, 2]]",false
57,3854,2124,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [64, 9, 3, 4, 14], [32, 47, 41, 61, 20, 6, 72], [11, 15, 69, 12, 39, 5, 26], [48, 31, 46, 21, 57, 65], [52, 13, 43, 23, 2]]",false
58,3865,2121,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 3, 64, 9, 14], [32, 47, 41, 61, 20, 6, 72], [11, 15, 69, 12, 39, 5, 26], [48, 31, 46, 21, 57, 65], [52, 13, 43, 23, 2]]",false
59,3876,2106,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [9, 3, 64, 4, 14], [32, 47, 41, 61, 20, 6, 72], [11, 15, 69, 12, 39, 5, 26], [48, 31, 46, 21, 57, 65], [52, 13, 43, 23, 2]]",false
60,3889,2098,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [32, 47, 41, 61, 20, 6, 72], [11, 15, 69, 12, 39, 5, 26], [48, 31, 46, 21, 57, 65], [52, 13, 43, 23, 2]]",false
61,3909,2096,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [20, 61, 41, 47, 32, 6, 72], [11, 15, 69, 12, 39, 5, 26], [48, 31, 46, 21, 57, 65], [52, 13, 43, 23, 2]]",false
62,3921,2073,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [6, 20, 61, 41, 47, 32, 72], [11, 15, 69, 12, 39, 5, 26], [48, 31, 46, 21, 57, 65], [52, 13, 43, 23, 2]]",false
63,3934,2071,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [32, 72, 6, 20, 61, 41, 47], [11, 15, 69, 12, 39, 5, 26], [48, 31, 46, 21, 57, 65], [52, 13, 43, 23, 2]]",false
64,3946,2064,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [32, 47, 20, 61, 41, 6, 72], [11, 15, 69, 12, 39, 5, 26], [48, 31, 46, 21, 57, 65], [52, 13, 43, 23, 2]]",false
65,4002,2040,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [6, 41, 61, 20, 47, 32, 72], [11, 15, 69, 12, 39, 5, 26], [48, 31, 46, 21, 57, 65], [52, 13, 43, 23, 2]]",false
66,4057,2038,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [32, 72, 6, 41, 61, 20, 47], [11, 15, 69, 12, 39, 5, 26], [48, 31, 46, 21, 57, 65], [52, 13, 43, 23, 2]]",false
67,4173,2032,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [72, 32, 6, 41, 61, 20, 47], [11, 15, 69, 12, 39, 5, 26], [48, 31, 46, 21, 57, 65], [52, 13, 43, 23, 2]]",false
68,4231,2028,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [72, 32, 6, 41, 61, 47, 20], [11, 15, 69, 12, 39, 5, 26], [48, 31, 46, 21, 57, 65], [52, 13, 43, 23, 2]]",false
69,4246,2028,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [20, 47, 61, 41, 6, 32, 72], [11, 15, 69, 12, 39, 5, 26], [48, 31, 46, 21, 57, 65], [52, 13, 43, 23, 2]]",false
70,4274,2011,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [20, 47, 61, 41, 6, 32, 72], [69, 15, 11, 12, 39, 5, 26], [48, 31, 46, 21, 57, 65], [52, 13, 43, 23, 2]]",false
71,4288,1972,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [20, 47, 61, 41, 6, 32, 72], [11, 39, 12, 69, 15, 5, 26], [48, 31, 46, 21, 57, 65], [52, 13, 43, 23, 2]]",false
72,4306,1967,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [20, 47, 61, 41, 6, 32, 72], [12, 39, 11, 69, 15, 5, 26], [48, 31, 46, 21, 57, 65], [52, 13, 43, 23, 2]]",false
73,4318,1962,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [20, 47, 61, 41, 6, 32, 72], [5, 15, 69, 12, 39, 11, 26], [48, 31, 46, 21, 57, 65], [52, 13, 43, 23, 2]]",false
74,4335,1962,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [20, 47, 61, 41, 6, 32, 72], [11, 39, 12, 26, 5, 15, 69], [48, 31, 46, 21, 57, 65], [52, 13, 43, 23, 2]]",false
75,4349,1961,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [20, 47, 61, 41, 6, 32, 72], [12, 39, 11, 26, 5, 15, 69], [48, 31, 46, 21, 57, 65], [52, 13, 43, 23, 2]]",false
76,4382,1955,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [20, 47, 61, 41, 6, 32, 72], [26, 12, 39, 11, 5, 15, 69], [48, 31, 46, 21, 57, 65], [52, 13, 43, 23, 2]]",false
77,4409,1945,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [20, 47, 61, 41, 6, 32, 72], [26, 12, 39, 11, 15, 5, 69], [48, 31, 46, 21, 57, 65], [52, 13, 43, 23, 2]]",false
78,4472,1945,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [20, 47, 61, 41, 6, 32, 72], [69, 5, 15, 11, 39, 12, 26], [48, 31, 46, 21, 57, 65], [52, 13, 43, 23, 2]]",false
79,4494,1943,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [20, 47, 61, 41, 6, 32, 72], [69, 5, 15, 11, 39, 12, 26], [31, 48, 46, 21, 57, 65], [52, 13, 43, 23, 2]]",false
80,4503,1914,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [20, 47, 61, 41, 6, 32, 72], [69, 5, 15, 11, 39, 12, 26], [46, 31, 48, 21, 57, 65], [52, 13, 43, 23, 2]]",false
81,4512,1879,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [20, 47, 61, 41, 6, 32, 72], [69, 5, 15, 11, 39, 12, 26], [48, 57, 21, 46, 31, 65], [52, 13, 43, 23, 2]]",false
82,4523,1871,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [20, 47, 61, 41, 6, 32, 72], [69, 5, 15, 11, 39, 12, 26], [57, 48, 21, 46, 31, 65], [52, 13, 43, 23, 2]]",false
83,4532,1861,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [20, 47, 61, 41, 6, 32, 72], [69, 5, 15, 11, 39, 12, 26], [48, 21, 57, 46, 31, 65], [52, 13, 43, 23, 2]]",false
84,4543,1860,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [20, 47, 61, 41, 6, 32, 72], [69, 5, 15, 11, 39, 12, 26], [21, 48, 57, 46, 31, 65], [52, 13, 43, 23, 2]]",false
85,4555,1855,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [20, 47, 61, 41, 6, 32, 72], [69, 5, 15, 11, 39, 12, 26], [48, 21, 57, 46, 65, 31], [52, 13, 43, 23, 2]]",false
86,4570,1855,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [20, 47, 61, 41, 6, 32, 72], [69, 5, 15, 11, 39, 12, 26], [21, 48, 57, 46, 65, 31], [52, 13, 43, 23, 2]]",false
87,4654,1853,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [20, 47, 61, 41, 6, 32, 72], [69, 5, 15, 11, 39, 12, 26], [21, 48, 57, 46, 65, 31], [52, 13, 23, 43, 2]]",false
88,4709,1851,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [20, 47, 61, 41, 6, 32, 72], [69, 5, 15, 11, 39, 12, 26], [21, 48, 57, 46, 65, 31], [52, 13, 2, 23, 43]]",false
89,4759,1846,2-opt,CMT2.vrp,"[[27, 36, 22, 1, 73, 33, 49, 18, 58], [45, 51, 56, 55, 10, 40], [75, 74, 28, 60, 37, 53, 50], [17, 25, 66, 70, 71, 30, 42, 63, 68], [67, 8, 19, 54, 29, 16, 24], [62, 44, 7, 38, 59, 35, 34], [4, 64, 3, 9, 14], [20, 47, 61, 41, 6, 32, 72], [69, 5, 15, 11, 39, 12, 26], [21, 48, 57, 46, 65, 31], [52, 13, 2, 43, 23]]",false
0,0,2504,2-opt,CMT2.vrp,"[[1, 58, 18, 36, 73, 27], [49, 22, 33, 40], [45, 56, 55, 10, 51, 50, 53], [74, 28, 37, 75, 60], [17, 30, 70, 71, 66, 25, 42, 68, 63], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
1,15,2504,2-opt,CMT2.vrp,"[[58, 1, 18, 36, 73, 27], [49, 22, 33, 40], [45, 56, 55, 10, 51, 50, 53], [74, 28, 37, 75, 60], [17, 30, 70, 71, 66, 25, 42, 68, 63], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
2,28,2483,2-opt,CMT2.vrp,"[[18, 58, 1, 36, 73, 27], [49, 22, 33, 40], [45, 56, 55, 10, 51, 50, 53], [74, 28, 37, 75, 60], [17, 30, 70, 71, 66, 25, 42, 68, 63], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
3,40,2468,2-opt,CMT2.vrp,"[[1, 73, 36, 18, 58, 27], [49, 22, 33, 40], [45, 56, 55, 10, 51, 50, 53], [74, 28, 37, 75, 60], [17, 30, 70, 71, 66, 25, 42, 68, 63], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
4,55,2467,2-opt,CMT2.vrp,"[[73, 1, 36, 18, 58, 27], [49, 22, 33, 40], [45, 56, 55, 10, 51, 50, 53], [74, 28, 37, 75, 60], [17, 30, 70, 71, 66, 25, 42, 68, 63], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
5,71,2447,2-opt,CMT2.vrp,"[[36, 73, 1, 18, 58, 27], [49, 22, 33, 40], [45, 56, 55, 10, 51, 50, 53], [74, 28, 37, 75, 60], [17, 30, 70, 71, 66, 25, 42, 68, 63], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
6,86,2446,2-opt,CMT2.vrp,"[[1, 73, 36, 27, 58, 18], [49, 22, 33, 40], [45, 56, 55, 10, 51, 50, 53], [74, 28, 37, 75, 60], [17, 30, 70, 71, 66, 25, 42, 68, 63], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
7,99,2445,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [49, 22, 33, 40], [45, 56, 55, 10, 51, 50, 53], [74, 28, 37, 75, 60], [17, 30, 70, 71, 66, 25, 42, 68, 63], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
8,159,2435,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 56, 55, 10, 51, 50, 53], [74, 28, 37, 75, 60], [17, 30, 70, 71, 66, 25, 42, 68, 63], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
9,556,2426,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 10, 55, 56, 51, 50, 53], [74, 28, 37, 75, 60], [17, 30, 70, 71, 66, 25, 42, 68, 63], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
10,598,2424,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 51, 10, 55, 56, 50, 53], [74, 28, 37, 75, 60], [17, 30, 70, 71, 66, 25, 42, 68, 63], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
11,669,2410,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 56, 51, 10, 55, 50, 53], [74, 28, 37, 75, 60], [17, 30, 70, 71, 66, 25, 42, 68, 63], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
12,684,2397,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 56, 55, 50, 51, 10, 53], [74, 28, 37, 75, 60], [17, 30, 70, 71, 66, 25, 42, 68, 63], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
13,1262,2395,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 51, 50, 55, 56], [74, 28, 37, 75, 60], [17, 30, 70, 71, 66, 25, 42, 68, 63], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
14,1293,2380,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 56, 51, 50, 55, 10, 53], [74, 28, 37, 75, 60], [17, 30, 70, 71, 66, 25, 42, 68, 63], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
15,1453,2369,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 51, 56, 50, 55, 10, 53], [74, 28, 37, 75, 60], [17, 30, 70, 71, 66, 25, 42, 68, 63], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
16,1480,2369,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [53, 10, 55, 50, 56, 51, 45], [74, 28, 37, 75, 60], [17, 30, 70, 71, 66, 25, 42, 68, 63], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
17,1490,2362,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [74, 28, 37, 75, 60], [17, 30, 70, 71, 66, 25, 42, 68, 63], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
18,1509,2361,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 28, 74, 75, 60], [17, 30, 70, 71, 66, 25, 42, 68, 63], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
19,1518,2333,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [75, 37, 28, 74, 60], [17, 30, 70, 71, 66, 25, 42, 68, 63], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
