iteracion,tiempo_us,coste,operador,instancia,ruta_actual,conSplit
97,13193,5393,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [17, 151, 39, 109, 20, 164, 56, 81, 139, 186, 137, 173, 105], [141, 197, 122, 28, 116, 76, 64, 154, 58, 7, 188, 150, 101, 77, 128, 172], [37, 29, 184, 196, 136, 143, 170, 142, 127, 149, 98, 99], [10, 112, 90, 95, 102, 110, 57, 135, 66, 41, 45, 46], [74, 31, 52, 120, 168, 131, 190, 68, 61, 161, 49, 26, 134], [55, 35, 70, 12, 44, 160, 43, 83, 94, 198, 132, 88, 19], [2, 78, 9, 22, 126, 69, 169, 147, 124, 176], [138, 155, 193, 153, 13, 199, 16, 133, 38, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
98,13268,5388,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [186, 139, 20, 164, 56, 81, 109, 39, 151, 17, 137, 173, 105], [141, 197, 122, 28, 116, 76, 64, 154, 58, 7, 188, 150, 101, 77, 128, 172], [37, 29, 184, 196, 136, 143, 170, 142, 127, 149, 98, 99], [10, 112, 90, 95, 102, 110, 57, 135, 66, 41, 45, 46], [74, 31, 52, 120, 168, 131, 190, 68, 61, 161, 49, 26, 134], [55, 35, 70, 12, 44, 160, 43, 83, 94, 198, 132, 88, 19], [2, 78, 9, 22, 126, 69, 169, 147, 124, 176], [138, 155, 193, 153, 13, 199, 16, 133, 38, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
99,13388,5358,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [17, 151, 39, 109, 81, 56, 164, 20, 139, 186, 137, 173, 105], [141, 197, 122, 28, 116, 76, 64, 154, 58, 7, 188, 150, 101, 77, 128, 172], [37, 29, 184, 196, 136, 143, 170, 142, 127, 149, 98, 99], [10, 112, 90, 95, 102, 110, 57, 135, 66, 41, 45, 46], [74, 31, 52, 120, 168, 131, 190, 68, 61, 161, 49, 26, 134], [55, 35, 70, 12, 44, 160, 43, 83, 94, 198, 132, 88, 19], [2, 78, 9, 22, 126, 69, 169, 147, 124, 176], [138, 155, 193, 153, 13, 199, 16, 133, 38, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
100,13537,5352,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [17, 81, 109, 39, 151, 56, 164, 20, 139, 186, 137, 173, 105], [141, 197, 122, 28, 116, 76, 64, 154, 58, 7, 188, 150, 101, 77, 128, 172], [37, 29, 184, 196, 136, 143, 170, 142, 127, 149, 98, 99], [10, 112, 90, 95, 102, 110, 57, 135, 66, 41, 45, 46], [74, 31, 52, 120, 168, 131, 190, 68, 61, 161, 49, 26, 134], [55, 35, 70, 12, 44, 160, 43, 83, 94, 198, 132, 88, 19], [2, 78, 9, 22, 126, 69, 169, 147, 124, 176], [138, 155, 193, 153, 13, 199, 16, 133, 38, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
101,13611,5338,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [17, 151, 81, 109, 39, 56, 164, 20, 139, 186, 137, 173, 105], [141, 197, 122, 28, 116, 76, 64, 154, 58, 7, 188, 150, 101, 77, 128, 172], [37, 29, 184, 196, 136, 143, 170, 142, 127, 149, 98, 99], [10, 112, 90, 95, 102, 110, 57, 135, 66, 41, 45, 46], [74, 31, 52, 120, 168, 131, 190, 68, 61, 161, 49, 26, 134], [55, 35, 70, 12, 44, 160, 43, 83, 94, 198, 132, 88, 19], [2, 78, 9, 22, 126, 69, 169, 147, 124, 176], [138, 155, 193, 153, 13, 199, 16, 133, 38, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
102,13737,5334,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [151, 17, 81, 109, 39, 56, 164, 20, 139, 186, 137, 173, 105], [141, 197, 122, 28, 116, 76, 64, 154, 58, 7, 188, 150, 101, 77, 128, 172], [37, 29, 184, 196, 136, 143, 170, 142, 127, 149, 98, 99], [10, 112, 90, 95, 102, 110, 57, 135, 66, 41, 45, 46], [74, 31, 52, 120, 168, 131, 190, 68, 61, 161, 49, 26, 134], [55, 35, 70, 12, 44, 160, 43, 83, 94, 198, 132, 88, 19], [2, 78, 9, 22, 126, 69, 169, 147, 124, 176], [138, 155, 193, 153, 13, 199, 16, 133, 38, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
103,13875,5319,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [17, 151, 81, 109, 39, 56, 164, 20, 173, 137, 186, 139, 105], [141, 197, 122, 28, 116, 76, 64, 154, 58, 7, 188, 150, 101, 77, 128, 172], [37, 29, 184, 196, 136, 143, 170, 142, 127, 149, 98, 99], [10, 112, 90, 95, 102, 110, 57, 135, 66, 41, 45, 46], [74, 31, 52, 120, 168, 131, 190, 68, 61, 161, 49, 26, 134], [55, 35, 70, 12, 44, 160, 43, 83, 94, 198, 132, 88, 19], [2, 78, 9, 22, 126, 69, 169, 147, 124, 176], [138, 155, 193, 153, 13, 199, 16, 133, 38, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
104,13942,5315,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [151, 17, 81, 109, 39, 56, 164, 20, 173, 137, 186, 139, 105], [141, 197, 122, 28, 116, 76, 64, 154, 58, 7, 188, 150, 101, 77, 128, 172], [37, 29, 184, 196, 136, 143, 170, 142, 127, 149, 98, 99], [10, 112, 90, 95, 102, 110, 57, 135, 66, 41, 45, 46], [74, 31, 52, 120, 168, 131, 190, 68, 61, 161, 49, 26, 134], [55, 35, 70, 12, 44, 160, 43, 83, 94, 198, 132, 88, 19], [2, 78, 9, 22, 126, 69, 169, 147, 124, 176], [138, 155, 193, 153, 13, 199, 16, 133, 38, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
105,14082,5307,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [17, 151, 81, 109, 39, 56, 164, 20, 173, 139, 186, 137, 105], [141, 197, 122, 28, 116, 76, 64, 154, 58, 7, 188, 150, 101, 77, 128, 172], [37, 29, 184, 196, 136, 143, 170, 142, 127, 149, 98, 99], [10, 112, 90, 95, 102, 110, 57, 135, 66, 41, 45, 46], [74, 31, 52, 120, 168, 131, 190, 68, 61, 161, 49, 26, 134], [55, 35, 70, 12, 44, 160, 43, 83, 94, 198, 132, 88, 19], [2, 78, 9, 22, 126, 69, 169, 147, 124, 176], [138, 155, 193, 153, 13, 199, 16, 133, 38, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
106,14143,5303,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [151, 17, 81, 109, 39, 56, 164, 20, 173, 139, 186, 137, 105], [141, 197, 122, 28, 116, 76, 64, 154, 58, 7, 188, 150, 101, 77, 128, 172], [37, 29, 184, 196, 136, 143, 170, 142, 127, 149, 98, 99], [10, 112, 90, 95, 102, 110, 57, 135, 66, 41, 45, 46], [74, 31, 52, 120, 168, 131, 190, 68, 61, 161, 49, 26, 134], [55, 35, 70, 12, 44, 160, 43, 83, 94, 198, 132, 88, 19], [2, 78, 9, 22, 126, 69, 169, 147, 124, 176], [138, 155, 193, 153, 13, 199, 16, 133, 38, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
107,14296,5303,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [141, 197, 122, 28, 116, 76, 64, 154, 58, 7, 188, 150, 101, 77, 128, 172], [37, 29, 184, 196, 136, 143, 170, 142, 127, 149, 98, 99], [10, 112, 90, 95, 102, 110, 57, 135, 66, 41, 45, 46], [74, 31, 52, 120, 168, 131, 190, 68, 61, 161, 49, 26, 134], [55, 35, 70, 12, 44, 160, 43, 83, 94, 198, 132, 88, 19], [2, 78, 9, 22, 126, 69, 169, 147, 124, 176], [138, 155, 193, 153, 13, 199, 16, 133, 38, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
108,14526,5291,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [197, 141, 122, 28, 116, 76, 64, 154, 58, 7, 188, 150, 101, 77, 128, 172], [37, 29, 184, 196, 136, 143, 170, 142, 127, 149, 98, 99], [10, 112, 90, 95, 102, 110, 57, 135, 66, 41, 45, 46], [74, 31, 52, 120, 168, 131, 190, 68, 61, 161, 49, 26, 134], [55, 35, 70, 12, 44, 160, 43, 83, 94, 198, 132, 88, 19], [2, 78, 9, 22, 126, 69, 169, 147, 124, 176], [138, 155, 193, 153, 13, 199, 16, 133, 38, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
109,14585,5289,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [28, 122, 197, 141, 116, 76, 64, 154, 58, 7, 188, 150, 101, 77, 128, 172], [37, 29, 184, 196, 136, 143, 170, 142, 127, 149, 98, 99], [10, 112, 90, 95, 102, 110, 57, 135, 66, 41, 45, 46], [74, 31, 52, 120, 168, 131, 190, 68, 61, 161, 49, 26, 134], [55, 35, 70, 12, 44, 160, 43, 83, 94, 198, 132, 88, 19], [2, 78, 9, 22, 126, 69, 169, 147, 124, 176], [138, 155, 193, 153, 13, 199, 16, 133, 38, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
110,14641,5271,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [76, 116, 28, 122, 197, 141, 64, 154, 58, 7, 188, 150, 101, 77, 128, 172], [37, 29, 184, 196, 136, 143, 170, 142, 127, 149, 98, 99], [10, 112, 90, 95, 102, 110, 57, 135, 66, 41, 45, 46], [74, 31, 52, 120, 168, 131, 190, 68, 61, 161, 49, 26, 134], [55, 35, 70, 12, 44, 160, 43, 83, 94, 198, 132, 88, 19], [2, 78, 9, 22, 126, 69, 169, 147, 124, 176], [138, 155, 193, 153, 13, 199, 16, 133, 38, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
111,14800,5250,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [141, 197, 122, 28, 116, 76, 150, 188, 7, 58, 154, 64, 101, 77, 128, 172], [37, 29, 184, 196, 136, 143, 170, 142, 127, 149, 98, 99], [10, 112, 90, 95, 102, 110, 57, 135, 66, 41, 45, 46], [74, 31, 52, 120, 168, 131, 190, 68, 61, 161, 49, 26, 134], [55, 35, 70, 12, 44, 160, 43, 83, 94, 198, 132, 88, 19], [2, 78, 9, 22, 126, 69, 169, 147, 124, 176], [138, 155, 193, 153, 13, 199, 16, 133, 38, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
112,14908,5238,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [197, 141, 122, 28, 116, 76, 150, 188, 7, 58, 154, 64, 101, 77, 128, 172], [37, 29, 184, 196, 136, 143, 170, 142, 127, 149, 98, 99], [10, 112, 90, 95, 102, 110, 57, 135, 66, 41, 45, 46], [74, 31, 52, 120, 168, 131, 190, 68, 61, 161, 49, 26, 134], [55, 35, 70, 12, 44, 160, 43, 83, 94, 198, 132, 88, 19], [2, 78, 9, 22, 126, 69, 169, 147, 124, 176], [138, 155, 193, 153, 13, 199, 16, 133, 38, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
113,14972,5236,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [28, 122, 197, 141, 116, 76, 150, 188, 7, 58, 154, 64, 101, 77, 128, 172], [37, 29, 184, 196, 136, 143, 170, 142, 127, 149, 98, 99], [10, 112, 90, 95, 102, 110, 57, 135, 66, 41, 45, 46], [74, 31, 52, 120, 168, 131, 190, 68, 61, 161, 49, 26, 134], [55, 35, 70, 12, 44, 160, 43, 83, 94, 198, 132, 88, 19], [2, 78, 9, 22, 126, 69, 169, 147, 124, 176], [138, 155, 193, 153, 13, 199, 16, 133, 38, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
114,15051,5235,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [141, 28, 122, 197, 116, 76, 150, 188, 7, 58, 154, 64, 101, 77, 128, 172], [37, 29, 184, 196, 136, 143, 170, 142, 127, 149, 98, 99], [10, 112, 90, 95, 102, 110, 57, 135, 66, 41, 45, 46], [74, 31, 52, 120, 168, 131, 190, 68, 61, 161, 49, 26, 134], [55, 35, 70, 12, 44, 160, 43, 83, 94, 198, 132, 88, 19], [2, 78, 9, 22, 126, 69, 169, 147, 124, 176], [138, 155, 193, 153, 13, 199, 16, 133, 38, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
115,15149,5220,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [141, 197, 122, 154, 58, 7, 188, 150, 76, 116, 28, 64, 101, 77, 128, 172], [37, 29, 184, 196, 136, 143, 170, 142, 127, 149, 98, 99], [10, 112, 90, 95, 102, 110, 57, 135, 66, 41, 45, 46], [74, 31, 52, 120, 168, 131, 190, 68, 61, 161, 49, 26, 134], [55, 35, 70, 12, 44, 160, 43, 83, 94, 198, 132, 88, 19], [2, 78, 9, 22, 126, 69, 169, 147, 124, 176], [138, 155, 193, 153, 13, 199, 16, 133, 38, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
116,15264,5209,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [141, 197, 122, 28, 116, 76, 150, 188, 101, 64, 154, 58, 7, 77, 128, 172], [37, 29, 184, 196, 136, 143, 170, 142, 127, 149, 98, 99], [10, 112, 90, 95, 102, 110, 57, 135, 66, 41, 45, 46], [74, 31, 52, 120, 168, 131, 190, 68, 61, 161, 49, 26, 134], [55, 35, 70, 12, 44, 160, 43, 83, 94, 198, 132, 88, 19], [2, 78, 9, 22, 126, 69, 169, 147, 124, 176], [138, 155, 193, 153, 13, 199, 16, 133, 38, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
117,15363,5197,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [197, 141, 122, 28, 116, 76, 150, 188, 101, 64, 154, 58, 7, 77, 128, 172], [37, 29, 184, 196, 136, 143, 170, 142, 127, 149, 98, 99], [10, 112, 90, 95, 102, 110, 57, 135, 66, 41, 45, 46], [74, 31, 52, 120, 168, 131, 190, 68, 61, 161, 49, 26, 134], [55, 35, 70, 12, 44, 160, 43, 83, 94, 198, 132, 88, 19], [2, 78, 9, 22, 126, 69, 169, 147, 124, 176], [138, 155, 193, 153, 13, 199, 16, 133, 38, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
118,15414,5196,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [28, 122, 197, 141, 116, 76, 150, 188, 101, 64, 154, 58, 7, 77, 128, 172], [37, 29, 184, 196, 136, 143, 170, 142, 127, 149, 98, 99], [10, 112, 90, 95, 102, 110, 57, 135, 66, 41, 45, 46], [74, 31, 52, 120, 168, 131, 190, 68, 61, 161, 49, 26, 134], [55, 35, 70, 12, 44, 160, 43, 83, 94, 198, 132, 88, 19], [2, 78, 9, 22, 126, 69, 169, 147, 124, 176], [138, 155, 193, 153, 13, 199, 16, 133, 38, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
