iteracion,tiempo_us,coste,operador,instancia,ruta_actual,conSplit
0,0,1704,2-opt,CMT1.vrp,"[[28, 34, 49, 32, 44, 1, 35, 30, 27], [19, 43, 6, 18, 29, 42, 17], [36, 38, 5, 22, 2, 26, 14, 4, 25, 37], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
1,22,1697,2-opt,CMT1.vrp,"[[49, 34, 28, 32, 44, 1, 35, 30, 27], [19, 43, 6, 18, 29, 42, 17], [36, 38, 5, 22, 2, 26, 14, 4, 25, 37], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
2,37,1678,2-opt,CMT1.vrp,"[[44, 32, 49, 34, 28, 1, 35, 30, 27], [19, 43, 6, 18, 29, 42, 17], [36, 38, 5, 22, 2, 26, 14, 4, 25, 37], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
3,57,1656,2-opt,CMT1.vrp,"[[28, 35, 1, 44, 32, 49, 34, 30, 27], [19, 43, 6, 18, 29, 42, 17], [36, 38, 5, 22, 2, 26, 14, 4, 25, 37], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
4,85,1654,2-opt,CMT1.vrp,"[[35, 28, 1, 44, 32, 49, 34, 30, 27], [19, 43, 6, 18, 29, 42, 17], [36, 38, 5, 22, 2, 26, 14, 4, 25, 37], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
5,99,1640,2-opt,CMT1.vrp,"[[44, 1, 35, 28, 32, 49, 34, 30, 27], [19, 43, 6, 18, 29, 42, 17], [36, 38, 5, 22, 2, 26, 14, 4, 25, 37], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
6,124,1638,2-opt,CMT1.vrp,"[[28, 35, 30, 34, 49, 32, 44, 1, 27], [19, 43, 6, 18, 29, 42, 17], [36, 38, 5, 22, 2, 26, 14, 4, 25, 37], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
7,138,1626,2-opt,CMT1.vrp,"[[28, 35, 1, 32, 44, 49, 34, 30, 27], [19, 43, 6, 18, 29, 42, 17], [36, 38, 5, 22, 2, 26, 14, 4, 25, 37], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
8,163,1624,2-opt,CMT1.vrp,"[[35, 28, 1, 32, 44, 49, 34, 30, 27], [19, 43, 6, 18, 29, 42, 17], [36, 38, 5, 22, 2, 26, 14, 4, 25, 37], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
9,182,1615,2-opt,CMT1.vrp,"[[30, 34, 49, 44, 32, 1, 35, 28, 27], [19, 43, 6, 18, 29, 42, 17], [36, 38, 5, 22, 2, 26, 14, 4, 25, 37], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
10,209,1608,2-opt,CMT1.vrp,"[[28, 35, 30, 34, 49, 44, 32, 1, 27], [19, 43, 6, 18, 29, 42, 17], [36, 38, 5, 22, 2, 26, 14, 4, 25, 37], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
11,242,1592,2-opt,CMT1.vrp,"[[44, 49, 34, 30, 35, 28, 32, 1, 27], [19, 43, 6, 18, 29, 42, 17], [36, 38, 5, 22, 2, 26, 14, 4, 25, 37], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
12,291,1592,2-opt,CMT1.vrp,"[[27, 1, 32, 28, 35, 30, 34, 49, 44], [19, 43, 6, 18, 29, 42, 17], [36, 38, 5, 22, 2, 26, 14, 4, 25, 37], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
13,327,1582,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 32, 1, 27], [19, 43, 6, 18, 29, 42, 17], [36, 38, 5, 22, 2, 26, 14, 4, 25, 37], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
14,406,1577,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [19, 43, 6, 18, 29, 42, 17], [36, 38, 5, 22, 2, 26, 14, 4, 25, 37], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
15,475,1562,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [6, 43, 19, 18, 29, 42, 17], [36, 38, 5, 22, 2, 26, 14, 4, 25, 37], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
16,499,1530,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 18, 6, 43, 19, 42, 17], [36, 38, 5, 22, 2, 26, 14, 4, 25, 37], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
17,532,1510,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [36, 38, 5, 22, 2, 26, 14, 4, 25, 37], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
18,569,1478,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [5, 38, 36, 22, 2, 26, 14, 4, 25, 37], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
19,614,1468,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [25, 4, 14, 26, 2, 22, 36, 38, 5, 37], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
20,634,1461,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [5, 38, 2, 22, 36, 26, 14, 4, 25, 37], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
21,663,1449,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [5, 38, 36, 22, 2, 26, 14, 25, 4, 37], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
22,682,1449,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 2, 22, 36, 38, 5], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
23,700,1447,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [5, 38, 22, 36, 2, 26, 14, 25, 4, 37], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
24,714,1432,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [5, 38, 2, 22, 36, 26, 14, 25, 4, 37], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
25,759,1428,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [5, 38, 2, 36, 22, 26, 14, 25, 4, 37], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
26,790,1428,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 33, 16, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
27,858,1427,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [16, 33, 23, 47, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
28,872,1401,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [45, 47, 16, 33, 23, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
29,887,1380,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 47, 16, 33, 45, 8, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
30,903,1375,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 8, 45, 47, 16, 33, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
31,922,1375,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [8, 23, 45, 47, 16, 33, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
32,938,1374,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [47, 45, 8, 23, 16, 33, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
33,955,1359,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 8, 47, 45, 16, 33, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
34,980,1328,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 8, 16, 47, 45, 33, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
35,1026,1326,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [16, 8, 23, 47, 45, 33, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
36,1049,1316,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 8, 16, 33, 45, 47, 41], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
37,1069,1316,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [41, 47, 45, 33, 16, 8, 23], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
38,1089,1298,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 8, 16, 33, 45, 41, 47], [3, 9, 12, 13, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
39,1119,1256,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 8, 16, 33, 45, 41, 47], [13, 12, 9, 3, 31, 11, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
40,1150,1256,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 8, 16, 33, 45, 41, 47], [39, 10, 11, 31, 3, 9, 12, 13], [48, 50, 15, 20, 21, 24, 40]]",true
41,1167,1254,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 8, 16, 33, 45, 41, 47], [13, 39, 10, 11, 31, 3, 9, 12], [48, 50, 15, 20, 21, 24, 40]]",true
42,1183,1240,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 8, 16, 33, 45, 41, 47], [13, 12, 11, 31, 3, 9, 10, 39], [48, 50, 15, 20, 21, 24, 40]]",true
43,1199,1239,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 8, 16, 33, 45, 41, 47], [13, 12, 9, 39, 10, 11, 31, 3], [48, 50, 15, 20, 21, 24, 40]]",true
44,1224,1232,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 8, 16, 33, 45, 41, 47], [13, 12, 10, 39, 9, 11, 31, 3], [48, 50, 15, 20, 21, 24, 40]]",true
45,1263,1232,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 8, 16, 33, 45, 41, 47], [3, 31, 11, 9, 39, 10, 12, 13], [48, 50, 15, 20, 21, 24, 40]]",true
46,1289,1229,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 8, 16, 33, 45, 41, 47], [13, 12, 10, 39, 9, 3, 31, 11], [48, 50, 15, 20, 21, 24, 40]]",true
47,1303,1226,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 8, 16, 33, 45, 41, 47], [13, 12, 10, 39, 9, 11, 3, 31], [48, 50, 15, 20, 21, 24, 40]]",true
48,1336,1220,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 8, 16, 33, 45, 41, 47], [13, 12, 10, 39, 9, 11, 3, 31], [15, 50, 48, 20, 21, 24, 40]]",true
49,1350,1204,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 8, 16, 33, 45, 41, 47], [13, 12, 10, 39, 9, 11, 3, 31], [21, 20, 15, 50, 48, 24, 40]]",true
50,1369,1195,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 8, 16, 33, 45, 41, 47], [13, 12, 10, 39, 9, 11, 3, 31], [48, 50, 21, 20, 15, 24, 40]]",true
51,1413,1176,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 8, 16, 33, 45, 41, 47], [13, 12, 10, 39, 9, 11, 3, 31], [15, 20, 21, 50, 48, 24, 40]]",true
52,1514,1173,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 8, 16, 33, 45, 41, 47], [13, 12, 10, 39, 9, 11, 3, 31], [48, 20, 21, 50, 15, 24, 40]]",true
53,1537,1165,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 8, 16, 33, 45, 41, 47], [13, 12, 10, 39, 9, 11, 3, 31], [48, 50, 21, 20, 15, 40, 24]]",true
54,1553,1162,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 8, 16, 33, 45, 41, 47], [13, 12, 10, 39, 9, 11, 3, 31], [40, 15, 20, 21, 50, 48, 24]]",true
55,1574,1143,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 8, 16, 33, 45, 41, 47], [13, 12, 10, 39, 9, 11, 3, 31], [48, 20, 21, 50, 15, 40, 24]]",true
56,1604,1141,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 8, 16, 33, 45, 41, 47], [13, 12, 10, 39, 9, 11, 3, 31], [40, 15, 50, 21, 20, 48, 24]]",true
57,1618,1136,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 8, 16, 33, 45, 41, 47], [13, 12, 10, 39, 9, 11, 3, 31], [48, 24, 40, 15, 50, 21, 20]]",true
58,1637,1136,2-opt,CMT1.vrp,"[[44, 49, 30, 34, 35, 28, 1, 32, 27], [29, 43, 6, 18, 19, 42, 17], [37, 4, 25, 14, 26, 22, 36, 2, 38, 5], [7, 46], [23, 8, 16, 33, 45, 41, 47], [13, 12, 10, 39, 9, 11, 3, 31], [20, 21, 50, 15, 40, 24, 48]]",true
