permutacion_inicial,ruta_final
"[7, 43, 75, 38, 79, 82, 89, 13, 8, 62, 58, 81, 88, 32, 29, 3, 34, 77, 57, 67, 64, 16, 72, 66, 20, 12, 19, 2, 93, 9, 91, 69, 30, 51, 94, 52, 40, 36, 98, 55, 25, 11, 84, 42, 14, 85, 76, 26, 56, 97, 65, 4, 59, 95, 15, 100, 10, 63, 37, 54, 6, 41, 1, 96, 33, 68, 22, 90, 71, 47, 83, 24, 60, 39, 53, 21, 17, 61, 78, 46, 92, 99, 23, 18, 49, 44, 86, 45, 48, 73, 5, 35, 74, 70, 50, 80, 87, 28, 31, 27]","[[87, 42, 14, 38, 86, 17, 45, 48, 18, 89], [33, 81, 9, 78, 79, 3, 29, 24, 67, 39], [19, 11, 90, 32, 30, 51, 26, 21, 73, 40], [70, 63, 64, 49, 36, 47, 46, 93, 98, 37, 100, 57, 2, 25, 55, 54], [75, 23, 56, 4], [69, 1, 50, 12, 72, 74, 22, 41, 15, 43, 59, 99, 96, 6], [27, 52, 88, 31, 10, 62, 7, 82, 8, 83, 60, 13, 58, 53], [94, 95, 97, 92, 85, 91, 44, 16, 61, 84, 5], [20, 66, 65, 71, 35, 34, 68, 80, 77, 76, 28]]"
"[69, 94, 30, 14, 1, 61, 56, 43, 87, 45, 65, 85, 38, 67, 80, 24, 40, 10, 72, 86, 58, 29, 26, 9, 70, 11, 71, 95, 3, 8, 19, 53, 84, 2, 78, 68, 5, 41, 16, 42, 33, 52, 73, 39, 77, 46, 31, 22, 37, 32, 13, 23, 47, 93, 89, 75, 88, 15, 100, 96, 92, 25, 4, 44, 27, 82, 51, 98, 49, 64, 74, 34, 55, 50, 48, 7, 20, 66, 79, 6, 59, 60, 90, 62, 57, 76, 35, 83, 12, 36, 17, 63, 28, 97, 54, 81, 18, 91, 99, 21]","[[53, 58, 2, 87], [96, 93, 85, 91, 44, 38, 14, 43, 41, 67, 25, 55, 54], [72, 56, 4, 24, 29, 34, 78, 81, 33, 50], [83, 46, 36, 47, 19, 63, 90, 10, 69], [61, 86, 16, 100, 37, 26, 77, 3, 79, 76, 27], [13, 95, 92, 97, 22, 74, 75, 23, 39], [40, 21, 73, 57, 15, 42, 98, 60, 48, 49, 64, 11, 62, 88], [70, 30, 20, 51, 9, 68, 80, 12, 28], [89, 52, 31, 32, 66, 65, 35, 71, 1], [18, 7, 82, 8, 45, 17, 84, 5, 99, 59, 94, 6]]"
"[29, 57, 18, 96, 39, 42, 64, 3, 62, 34, 55, 40, 33, 65, 23, 90, 73, 71, 92, 35, 8, 68, 60, 5, 76, 1, 16, 13, 11, 32, 6, 14, 41, 78, 91, 58, 80, 98, 37, 84, 94, 87, 70, 38, 69, 100, 74, 49, 82, 59, 46, 85, 28, 12, 75, 56, 9, 61, 22, 66, 44, 43, 47, 24, 77, 20, 19, 93, 99, 50, 31, 17, 4, 15, 81, 21, 79, 67, 72, 10, 25, 52, 88, 89, 53, 51, 30, 2, 26, 27, 54, 45, 83, 63, 95, 97, 36, 86, 48, 7]","[[53, 58, 5, 84, 45, 36, 49, 64, 63, 30, 70, 69], [54, 24, 29, 34, 35, 65, 66, 71, 9, 33], [52, 88, 62, 11, 19, 7, 96, 59, 97, 87, 21, 40], [13, 95, 92, 37, 98, 100, 91, 16, 44, 14, 42, 57, 2], [73, 72, 74, 75, 22, 41, 15, 93, 99, 94], [27, 1, 50, 76, 4, 56, 43, 38, 86, 17, 61, 85], [77, 3, 79, 81, 78, 55, 25, 39, 67, 23], [89, 31, 10, 90, 32, 20, 51, 68, 80, 12, 26, 28], [18, 82, 48, 47, 46, 8, 83, 60, 6]]"
"[73, 13, 60, 54, 50, 19, 68, 97, 93, 79, 99, 80, 74, 65, 82, 56, 38, 91, 20, 100, 48, 1, 4, 67, 17, 10, 23, 24, 16, 84, 22, 32, 94, 44, 75, 14, 30, 39, 58, 27, 40, 21, 11, 49, 53, 95, 5, 33, 2, 72, 70, 69, 35, 81, 96, 42, 57, 66, 87, 8, 92, 52, 46, 61, 43, 41, 34, 12, 37, 36, 29, 31, 63, 6, 7, 55, 62, 98, 83, 90, 71, 28, 51, 88, 9, 76, 85, 86, 64, 77, 45, 3, 59, 18, 89, 26, 25, 78, 15, 47]","[[76, 77, 68, 80, 12, 26, 97, 92, 95, 94], [51, 9, 71, 20, 30], [61, 86, 38, 44, 16, 91, 85, 54, 24, 29, 3], [40, 73, 74, 22, 2], [53, 21, 72, 23, 67, 39, 25, 55], [27, 11, 19, 13, 58], [6, 96, 59, 93, 37, 57, 41, 75, 56, 4, 81, 33, 50, 28], [87, 42, 15, 43, 14, 100, 98, 99, 60, 8, 46, 36, 63, 32, 10, 62, 52], [48, 47, 49, 64, 90, 66, 65, 35, 34, 78, 79], [5, 84, 17, 45, 83, 89], [18, 82, 7, 88, 31, 70, 1, 69]]"
"[12, 61, 84, 23, 8, 89, 33, 54, 85, 14, 80, 56, 20, 1, 63, 91, 29, 71, 9, 7, 24, 16, 92, 87, 4, 28, 38, 68, 21, 47, 37, 44, 17, 79, 97, 98, 49, 96, 5, 32, 81, 22, 62, 66, 35, 15, 74, 77, 30, 50, 94, 42, 45, 60, 67, 82, 69, 27, 52, 57, 34, 72, 78, 93, 19, 3, 99, 83, 18, 86, 90, 6, 73, 64, 100, 11, 95, 10, 51, 43, 59, 25, 53, 76, 46, 75, 2, 31, 26, 55, 70, 41, 40, 48, 13, 65, 36, 58, 88, 39]","[[85, 61, 84, 5, 60, 89], [80, 24, 29, 81, 20, 32, 90, 93, 98, 59], [71, 65, 66, 70, 69, 94, 95, 92, 97, 13], [44, 86, 38, 14, 40, 26, 12, 76], [37, 100, 91, 16, 17, 62, 10, 31], [1, 9, 35, 34, 78, 79, 3, 50], [27, 52, 88, 7, 82, 8, 83, 87, 57, 41, 23, 56, 4], [18, 48, 19, 47, 36, 46, 45, 99, 96, 6], [58, 42, 43, 15, 2, 68, 77, 33, 51, 30, 63, 64, 49, 11], [53, 73, 74, 22, 75, 72, 21, 28], [54, 55, 25, 67, 39]]"
"[45, 11, 48, 37, 61, 39, 13, 69, 58, 70, 49, 91, 60, 12, 31, 10, 44, 36, 14, 52, 43, 26, 62, 42, 28, 88, 72, 25, 84, 64, 95, 1, 92, 79, 100, 4, 33, 22, 73, 27, 57, 5, 94, 9, 3, 18, 65, 99, 7, 85, 2, 76, 80, 40, 96, 71, 38, 47, 63, 53, 50, 21, 56, 6, 19, 34, 23, 24, 32, 90, 8, 17, 89, 46, 59, 98, 66, 74, 20, 30, 41, 51, 54, 81, 78, 16, 83, 35, 82, 93, 75, 67, 86, 97, 87, 55, 29, 68, 15, 77]","[[16, 86, 17, 45, 8, 88, 31, 69, 27], [52, 82, 83, 18], [26, 40, 42, 43, 14, 38, 44, 91, 93, 10, 70, 1, 28], [13, 95, 97, 87, 57, 15, 41, 22, 74, 75, 56, 72, 73, 21], [6, 96, 94], [3, 29, 34, 35, 65, 66, 90, 11, 62, 98, 100, 58, 53], [48, 47, 19, 7], [4, 25, 55, 54, 24, 51, 32, 63, 64, 49, 36, 46, 61, 85, 37, 92], [50, 33, 79, 78, 81, 9, 71, 20, 30], [89, 60, 84, 5, 99, 59, 2, 23, 67, 39], [12, 80, 68, 77, 76]]"
"[20, 37, 75, 82, 61, 50, 11, 2, 4, 92, 47, 56, 95, 88, 22, 80, 77, 39, 33, 93, 68, 31, 94, 84, 9, 89, 34, 90, 21, 19, 66, 38, 63, 41, 42, 85, 8, 16, 32, 1, 13, 44, 91, 5, 86, 14, 97, 99, 27, 26, 81, 40, 36, 71, 48, 62, 49, 18, 58, 53, 12, 67, 87, 45, 30, 65, 64, 46, 79, 60, 74, 29, 7, 17, 72, 43, 28, 10, 59, 57, 69, 52, 35, 83, 3, 24, 78, 76, 15, 73, 51, 54, 23, 55, 96, 98, 25, 6, 70, 100]","[[28, 26, 4, 75, 22, 41, 15, 42, 61, 45, 8, 82, 7, 52], [12, 80, 68, 3, 77], [76, 9, 51, 30, 70, 18, 83, 5, 60, 89], [31, 10, 32, 90, 63, 19, 93, 85, 98, 37, 95], [58, 87, 14, 44, 16, 91, 100, 13], [27, 88, 62, 11, 64, 49, 36, 46, 47, 48], [53, 40, 23, 67, 54, 34, 35, 71, 65, 66, 20], [21, 72, 43, 38, 86, 17, 84, 99, 59, 96, 94], [6, 92, 97, 57, 2, 73, 74, 56, 39, 25, 55, 24, 29, 79, 78, 81, 33, 50, 1, 69]]"

ESTADÍSTICAS
operador,Combinacion 2-opt, OR-opt y Swap
instancia,CMT3.vrp
conSplit,true
num_ejecuciones,30
tiempo_total_ms,4394.7045
mejor_costo,1093.18
mejor_ruta,"[[30, 20, 65, 35, 34, 24, 67, 39, 74, 2, 97, 92, 95], [1, 70, 31, 7, 82, 5, 99, 59, 96, 6], [88, 10, 62, 11, 19, 49, 47, 48, 8, 45, 60], [73, 22, 41, 42, 14, 44, 86, 16, 91, 100, 37, 98, 94], [57, 15, 43, 38, 46, 36, 64, 63, 90, 32, 66, 71, 9, 51, 78, 29, 3, 50, 69], [12, 80, 68, 79, 81, 33, 77, 76, 28], [93, 85, 61, 17, 84, 83, 18, 89], [27, 52], [26, 54, 55, 25, 4, 56, 23, 75, 72, 21], [53, 40, 58, 87, 13]]"
peor_costo,1380.61
peor_ruta,"[[27, 52], [70, 31, 88, 7, 99, 98, 44, 86, 38, 14, 100, 37, 92], [20, 71, 9, 51, 40, 2, 57, 87, 97, 95], [28, 76, 81, 33, 50, 89, 6], [72, 74, 75, 22, 41, 17, 45, 8, 83], [94, 96, 59, 42, 43, 15, 3, 79, 1, 69], [46, 36, 47, 19, 62, 77, 68, 80, 12, 53], [58, 13, 18, 82, 48, 49, 64], [56, 23, 67, 39, 30, 32, 90, 10], [93, 85, 91, 16, 61, 84, 5, 60], [26, 4, 25, 55, 24, 54], [73, 21, 29, 78, 34, 35, 65, 66, 63, 11]]"
promedio,1201.67
desviacion_tipica,68.90
