permutacion_inicial,ruta_final
"[7, 43, 75, 38, 79, 82, 89, 13, 8, 62, 58, 81, 88, 32, 29, 3, 34, 77, 57, 67, 64, 16, 72, 66, 20, 12, 19, 2, 93, 9, 91, 69, 30, 51, 94, 52, 40, 36, 98, 55, 25, 11, 84, 42, 14, 85, 76, 26, 56, 97, 65, 4, 59, 95, 15, 100, 10, 63, 37, 54, 6, 41, 1, 96, 33, 68, 22, 90, 71, 47, 83, 24, 60, 39, 53, 21, 17, 61, 78, 46, 92, 99, 23, 18, 49, 44, 86, 45, 48, 73, 5, 35, 74, 70, 50, 80, 87, 28, 31, 27]","[[13, 38, 43, 75, 79, 62, 7, 82, 8, 89], [58, 57, 67, 88, 32, 81, 34, 29, 3, 77], [72, 2, 93, 16, 19, 64, 66, 20, 9, 12], [52, 69, 11, 36, 30, 51, 55, 25, 40, 42, 14, 91, 98, 85, 84, 94], [76, 26, 56, 97], [10, 63, 65, 1, 6, 96, 95, 59, 100, 37, 15, 41, 4, 54], [53, 21, 22, 39, 24, 68, 33, 71, 90, 47, 83, 17, 61, 60], [92, 44, 86, 45, 48, 49, 46, 99, 18, 23, 78], [5, 87, 73, 74, 80, 28, 50, 35, 70, 31, 27]]"
"[69, 94, 30, 14, 1, 61, 56, 43, 87, 45, 65, 85, 38, 67, 80, 24, 40, 10, 72, 86, 58, 29, 26, 9, 70, 11, 71, 95, 3, 8, 19, 53, 84, 2, 78, 68, 5, 41, 16, 42, 33, 52, 73, 39, 77, 46, 31, 22, 37, 32, 13, 23, 47, 93, 89, 75, 88, 15, 100, 96, 92, 25, 4, 44, 27, 82, 51, 98, 49, 64, 74, 34, 55, 50, 48, 7, 20, 66, 79, 6, 59, 60, 90, 62, 57, 76, 35, 83, 12, 36, 17, 63, 28, 97, 54, 81, 18, 91, 99, 21]","[[69, 30, 14, 94], [56, 85, 45, 61, 38, 43, 87, 67, 80, 24, 65, 1, 40], [11, 10, 70, 9, 71, 29, 26, 72, 86, 58], [53, 2, 95, 84, 8, 19, 3, 78, 68], [52, 46, 5, 16, 42, 41, 73, 39, 77, 33, 31], [13, 22, 23, 75, 37, 93, 89, 32, 47], [25, 4, 15, 44, 100, 92, 98, 96, 27, 82, 49, 64, 88, 51], [48, 7, 20, 66, 50, 79, 34, 55, 74], [76, 35, 90, 62, 83, 60, 6, 59, 57], [12, 54, 81, 63, 36, 17, 18, 91, 99, 97, 21, 28]]"
"[29, 57, 18, 96, 39, 42, 64, 3, 62, 34, 55, 40, 33, 65, 23, 90, 73, 71, 92, 35, 8, 68, 60, 5, 76, 1, 16, 13, 11, 32, 6, 14, 41, 78, 91, 58, 80, 98, 37, 84, 94, 87, 70, 38, 69, 100, 74, 49, 82, 59, 46, 85, 28, 12, 75, 56, 9, 61, 22, 66, 44, 43, 47, 24, 77, 20, 19, 93, 99, 50, 31, 17, 4, 15, 81, 21, 79, 67, 72, 10, 25, 52, 88, 89, 53, 51, 30, 2, 26, 27, 54, 45, 83, 63, 95, 97, 36, 86, 48, 7]","[[62, 64, 18, 96, 42, 57, 39, 55, 34, 29, 3, 40], [33, 35, 65, 71, 90, 8, 92, 73, 23, 68], [60, 5, 16, 14, 41, 13, 6, 11, 32, 1, 78, 76], [70, 69, 80, 74, 98, 37, 100, 38, 91, 84, 94, 87, 58], [12, 9, 49, 46, 82, 59, 85, 75, 56, 28], [93, 99, 61, 44, 43, 22, 24, 77, 20, 66, 47, 19], [50, 81, 79, 31, 17, 15, 21, 72, 67, 4], [27, 89, 52, 88, 10, 51, 30, 54, 25, 2, 26, 53], [95, 97, 86, 45, 83, 36, 48, 63, 7]]"
"[73, 13, 60, 54, 50, 19, 68, 97, 93, 79, 99, 80, 74, 65, 82, 56, 38, 91, 20, 100, 48, 1, 4, 67, 17, 10, 23, 24, 16, 84, 22, 32, 94, 44, 75, 14, 30, 39, 58, 27, 40, 21, 11, 49, 53, 95, 5, 33, 2, 72, 70, 69, 35, 81, 96, 42, 57, 66, 87, 8, 92, 52, 46, 61, 43, 41, 34, 12, 37, 36, 29, 31, 63, 6, 7, 55, 62, 98, 83, 90, 71, 28, 51, 88, 9, 76, 85, 86, 64, 77, 45, 3, 59, 18, 89, 26, 25, 78, 15, 47]","[[73, 13, 97, 93, 60, 54, 68, 79, 50, 19], [80, 65, 74, 99, 82], [91, 100, 38, 17, 48, 10, 20, 4, 67, 56, 1], [16, 84, 22, 23, 24], [30, 32, 94, 44, 14, 75, 39, 58], [40, 21, 27, 11, 49], [53, 72, 2, 57, 42, 95, 96, 5, 69, 66, 35, 81, 33, 70], [87, 6, 8, 46, 36, 63, 31, 52, 7, 61, 37, 92, 43, 41, 12, 29, 34], [98, 83, 88, 90, 71, 9, 51, 62, 76, 55, 28], [85, 86, 45, 64, 77, 3], [89, 47, 18, 59, 15, 25, 78, 26]]"
"[12, 61, 84, 23, 8, 89, 33, 54, 85, 14, 80, 56, 20, 1, 63, 91, 29, 71, 9, 7, 24, 16, 92, 87, 4, 28, 38, 68, 21, 47, 37, 44, 17, 79, 97, 98, 49, 96, 5, 32, 81, 22, 62, 66, 35, 15, 74, 77, 30, 50, 94, 42, 45, 60, 67, 82, 69, 27, 52, 57, 34, 72, 78, 93, 19, 3, 99, 83, 18, 86, 90, 6, 73, 64, 100, 11, 95, 10, 51, 43, 59, 25, 53, 76, 46, 75, 2, 31, 26, 55, 70, 41, 40, 48, 13, 65, 36, 58, 88, 39]","[[12, 23, 61, 84, 8, 89], [1, 63, 20, 33, 54, 80, 56, 14, 91, 85], [7, 16, 92, 87, 4, 24, 29, 71, 9, 28], [21, 68, 79, 47, 17, 44, 38, 37], [97, 98, 96, 5, 49, 32, 81, 22], [62, 30, 66, 35, 50, 77, 15, 74], [52, 45, 82, 60, 94, 42, 57, 72, 67, 78, 34, 69, 27], [6, 93, 99, 86, 83, 18, 19, 90, 73, 3], [10, 11, 64, 46, 95, 43, 100, 59, 51, 76, 25, 75, 2, 53], [31, 70, 48, 13, 26, 55, 41, 40], [36, 88, 65, 39, 58]]"
"[45, 11, 48, 37, 61, 39, 13, 69, 58, 70, 49, 91, 60, 12, 31, 10, 44, 36, 14, 52, 43, 26, 62, 42, 28, 88, 72, 25, 84, 64, 95, 1, 92, 79, 100, 4, 33, 22, 73, 27, 57, 5, 94, 9, 3, 18, 65, 99, 7, 85, 2, 76, 80, 40, 96, 71, 38, 47, 63, 53, 50, 21, 56, 6, 19, 34, 23, 24, 32, 90, 8, 17, 89, 46, 59, 98, 66, 74, 20, 30, 41, 51, 54, 81, 78, 16, 83, 35, 82, 93, 75, 67, 86, 97, 87, 55, 29, 68, 15, 77]","[[58, 69, 11, 48, 45, 37, 61, 13, 39], [70, 49, 91, 60], [88, 31, 10, 62, 36, 52, 44, 14, 43, 42, 26, 12, 28], [95, 84, 92, 100, 22, 73, 72, 25, 4, 79, 33, 64, 1, 27], [5, 94, 57], [96, 85, 99, 18, 7, 65, 71, 9, 3, 76, 80, 2, 40], [38, 47, 63, 53], [50, 21, 56, 23, 24, 34, 32, 90, 19, 46, 8, 17, 59, 98, 89, 6], [30, 66, 20, 51, 81, 78, 54, 74, 41], [75, 67, 35, 82, 83, 86, 16, 93, 87, 97], [55, 29, 77, 68, 15]]"
"[20, 37, 75, 82, 61, 50, 11, 2, 4, 92, 47, 56, 95, 88, 22, 80, 77, 39, 33, 93, 68, 31, 94, 84, 9, 89, 34, 90, 21, 19, 66, 38, 63, 41, 42, 85, 8, 16, 32, 1, 13, 44, 91, 5, 86, 14, 97, 99, 27, 26, 81, 40, 36, 71, 48, 62, 49, 18, 58, 53, 12, 67, 87, 45, 30, 65, 64, 46, 79, 60, 74, 29, 7, 17, 72, 43, 28, 10, 59, 57, 69, 52, 35, 83, 3, 24, 78, 76, 15, 73, 51, 54, 23, 55, 96, 98, 25, 6, 70, 100]","[[88, 20, 11, 47, 82, 61, 92, 37, 95, 2, 56, 75, 4, 50], [22, 39, 80, 77, 33], [84, 93, 94, 89, 31, 90, 34, 9, 68, 21], [41, 42, 38, 85, 16, 8, 19, 63, 32, 66, 1], [13, 97, 99, 5, 86, 14, 44, 91], [26, 40, 27, 81, 71, 62, 49, 36, 48, 18], [87, 46, 45, 64, 30, 65, 79, 12, 67, 58, 53], [10, 7, 60, 17, 59, 43, 57, 74, 72, 29, 28], [52, 69, 76, 70, 51, 35, 78, 3, 24, 54, 55, 25, 73, 23, 15, 98, 100, 83, 96, 6]]"

ESTADÍSTICAS
operador,OR-opt
instancia,CMT3.vrp
conSplit,true
num_ejecuciones,30
tiempo_total_ms,141.6306
mejor_costo,1781.41
mejor_ruta,"[[88, 20, 11, 47, 82, 61, 92, 37, 95, 2, 56, 75, 4, 50], [22, 39, 80, 77, 33], [84, 93, 94, 89, 31, 90, 34, 9, 68, 21], [41, 42, 38, 85, 16, 8, 19, 63, 32, 66, 1], [13, 97, 99, 5, 86, 14, 44, 91], [26, 40, 27, 81, 71, 62, 49, 36, 48, 18], [87, 46, 45, 64, 30, 65, 79, 12, 67, 58, 53], [10, 7, 60, 17, 59, 43, 57, 74, 72, 29, 28], [52, 69, 76, 70, 51, 35, 78, 3, 24, 54, 55, 25, 73, 23, 15, 98, 100, 83, 96, 6]]"
peor_costo,2327.70
peor_ruta,"[[6, 99, 38, 17, 84, 94, 20, 65, 64, 88, 28, 87, 2, 22], [73, 4, 15, 85, 92, 46, 47, 90, 33, 70, 27], [21, 3, 66, 51, 1, 39, 44, 13], [93, 40, 75, 67, 78, 35, 32, 30, 18], [89, 36, 83, 100, 41, 55, 50, 29, 53], [42, 14, 45, 19, 11, 71, 68, 76], [49, 16, 37, 72, 26, 54], [48, 82, 62, 10, 63, 80, 74, 43, 98, 5, 58], [86, 97, 81, 77], [95, 60, 61, 8, 7, 52, 31, 34, 79, 24, 23, 25, 59], [96, 91, 57, 56, 12, 9, 69]]"
promedio,2078.52
desviacion_tipica,120.38
