permutacion_inicial,ruta_final
"[7, 43, 75, 38, 79, 82, 89, 13, 8, 62, 58, 81, 88, 32, 29, 3, 34, 77, 57, 67, 64, 16, 72, 66, 20, 12, 19, 2, 93, 9, 91, 69, 30, 51, 94, 52, 40, 36, 98, 55, 25, 11, 84, 42, 14, 85, 76, 26, 56, 97, 65, 4, 59, 95, 15, 100, 10, 63, 37, 54, 6, 41, 1, 96, 33, 68, 22, 90, 71, 47, 83, 24, 60, 39, 53, 21, 17, 61, 78, 46, 92, 99, 23, 18, 49, 44, 86, 45, 48, 73, 5, 35, 74, 70, 50, 80, 87, 28, 31, 27]","[[79, 62, 7, 82, 8, 89, 13, 38, 43, 75], [58, 57, 67, 29, 77, 3, 34, 81, 32, 88], [12, 9, 20, 66, 64, 19, 16, 93, 2, 72], [94, 98, 42, 14, 91, 85, 84, 36, 11, 52, 69, 30, 51, 55, 25, 40], [76, 26, 56, 97], [1, 10, 63, 65, 54, 4, 41, 15, 100, 37, 59, 95, 96, 6], [53, 21, 22, 39, 24, 68, 33, 71, 90, 47, 83, 60, 17, 61], [78, 23, 92, 99, 44, 86, 45, 46, 49, 48, 18], [27, 31, 70, 35, 50, 80, 28, 73, 74, 87, 5]]"
"[69, 94, 30, 14, 1, 61, 56, 43, 87, 45, 65, 85, 38, 67, 80, 24, 40, 10, 72, 86, 58, 29, 26, 9, 70, 11, 71, 95, 3, 8, 19, 53, 84, 2, 78, 68, 5, 41, 16, 42, 33, 52, 73, 39, 77, 46, 31, 22, 37, 32, 13, 23, 47, 93, 89, 75, 88, 15, 100, 96, 92, 25, 4, 44, 27, 82, 51, 98, 49, 64, 74, 34, 55, 50, 48, 7, 20, 66, 79, 6, 59, 60, 90, 62, 57, 76, 35, 83, 12, 36, 17, 63, 28, 97, 54, 81, 18, 91, 99, 21]","[[69, 30, 94, 14], [1, 65, 80, 24, 67, 56, 40, 87, 43, 38, 85, 61, 45], [86, 11, 10, 70, 71, 9, 29, 26, 72, 58], [68, 3, 78, 19, 8, 84, 95, 2, 53], [52, 31, 46, 5, 16, 42, 41, 73, 39, 77, 33], [13, 75, 23, 22, 37, 93, 89, 47, 32], [27, 51, 88, 64, 49, 82, 96, 92, 98, 100, 44, 15, 4, 25], [74, 55, 50, 79, 34, 66, 20, 48, 7], [57, 59, 6, 60, 83, 62, 90, 35, 76], [97, 99, 91, 17, 18, 36, 63, 81, 54, 21, 12, 28]]"
"[29, 57, 18, 96, 39, 42, 64, 3, 62, 34, 55, 40, 33, 65, 23, 90, 73, 71, 92, 35, 8, 68, 60, 5, 76, 1, 16, 13, 11, 32, 6, 14, 41, 78, 91, 58, 80, 98, 37, 84, 94, 87, 70, 38, 69, 100, 74, 49, 82, 59, 46, 85, 28, 12, 75, 56, 9, 61, 22, 66, 44, 43, 47, 24, 77, 20, 19, 93, 99, 50, 31, 17, 4, 15, 81, 21, 79, 67, 72, 10, 25, 52, 88, 89, 53, 51, 30, 2, 26, 27, 54, 45, 83, 63, 95, 97, 36, 86, 48, 7]","[[57, 42, 96, 18, 62, 64, 34, 3, 29, 55, 39, 40], [73, 23, 68, 33, 35, 65, 71, 90, 8, 92], [6, 13, 41, 14, 16, 5, 60, 11, 32, 1, 78, 76], [94, 84, 38, 91, 100, 98, 37, 87, 58, 74, 80, 70, 69], [59, 85, 46, 49, 82, 9, 12, 56, 75, 28], [99, 93, 61, 44, 43, 22, 24, 77, 20, 66, 19, 47], [17, 15, 21, 72, 67, 4, 79, 81, 50, 31], [27, 51, 30, 10, 88, 52, 89, 2, 25, 54, 26, 53], [95, 97, 86, 45, 83, 7, 48, 36, 63]]"
"[73, 13, 60, 54, 50, 19, 68, 97, 93, 79, 99, 80, 74, 65, 82, 56, 38, 91, 20, 100, 48, 1, 4, 67, 17, 10, 23, 24, 16, 84, 22, 32, 94, 44, 75, 14, 30, 39, 58, 27, 40, 21, 11, 49, 53, 95, 5, 33, 2, 72, 70, 69, 35, 81, 96, 42, 57, 66, 87, 8, 92, 52, 46, 61, 43, 41, 34, 12, 37, 36, 29, 31, 63, 6, 7, 55, 62, 98, 83, 90, 71, 28, 51, 88, 9, 76, 85, 86, 64, 77, 45, 3, 59, 18, 89, 26, 25, 78, 15, 47]","[[73, 54, 68, 79, 50, 19, 60, 93, 97, 13], [99, 82, 65, 80, 74], [1, 20, 10, 48, 17, 38, 91, 100, 56, 67, 4], [84, 16, 22, 23, 24], [30, 32, 94, 44, 14, 75, 39, 58], [40, 21, 27, 11, 49], [53, 95, 96, 5, 42, 57, 2, 72, 33, 81, 35, 66, 70, 69], [6, 92, 37, 87, 41, 43, 61, 52, 8, 46, 36, 7, 31, 63, 34, 29, 12], [28, 55, 76, 51, 9, 71, 90, 62, 88, 83, 98], [85, 86, 45, 64, 3, 77], [26, 78, 25, 15, 59, 47, 18, 89]]"
"[12, 61, 84, 23, 8, 89, 33, 54, 85, 14, 80, 56, 20, 1, 63, 91, 29, 71, 9, 7, 24, 16, 92, 87, 4, 28, 38, 68, 21, 47, 37, 44, 17, 79, 97, 98, 49, 96, 5, 32, 81, 22, 62, 66, 35, 15, 74, 77, 30, 50, 94, 42, 45, 60, 67, 82, 69, 27, 52, 57, 34, 72, 78, 93, 19, 3, 99, 83, 18, 86, 90, 6, 73, 64, 100, 11, 95, 10, 51, 43, 59, 25, 53, 76, 46, 75, 2, 31, 26, 55, 70, 41, 40, 48, 13, 65, 36, 58, 88, 39]","[[12, 23, 61, 84, 8, 89], [1, 63, 20, 33, 80, 54, 56, 14, 91, 85], [7, 16, 92, 87, 4, 24, 29, 71, 9, 28], [47, 17, 38, 44, 37, 21, 68, 79], [81, 32, 49, 5, 96, 98, 97, 22], [15, 74, 77, 50, 35, 66, 30, 62], [94, 42, 57, 72, 67, 34, 78, 69, 27, 52, 82, 45, 60], [73, 3, 90, 19, 18, 83, 86, 93, 99, 6], [46, 64, 11, 10, 51, 76, 53, 25, 75, 2, 43, 100, 59, 95], [48, 31, 70, 26, 55, 41, 40, 13], [58, 39, 65, 36, 88]]"
"[45, 11, 48, 37, 61, 39, 13, 69, 58, 70, 49, 91, 60, 12, 31, 10, 44, 36, 14, 52, 43, 26, 62, 42, 28, 88, 72, 25, 84, 64, 95, 1, 92, 79, 100, 4, 33, 22, 73, 27, 57, 5, 94, 9, 3, 18, 65, 99, 7, 85, 2, 76, 80, 40, 96, 71, 38, 47, 63, 53, 50, 21, 56, 6, 19, 34, 23, 24, 32, 90, 8, 17, 89, 46, 59, 98, 66, 74, 20, 30, 41, 51, 54, 81, 78, 16, 83, 35, 82, 93, 75, 67, 86, 97, 87, 55, 29, 68, 15, 77]","[[39, 58, 13, 37, 61, 45, 48, 11, 69], [70, 49, 60, 91], [42, 43, 14, 44, 36, 62, 10, 31, 88, 52, 28, 12, 26], [25, 4, 72, 22, 73, 95, 92, 100, 84, 64, 33, 79, 1, 27], [57, 94, 5], [7, 18, 96, 99, 85, 2, 40, 80, 3, 65, 71, 9, 76], [63, 47, 38, 53], [89, 6, 59, 98, 17, 8, 46, 19, 90, 32, 50, 34, 24, 23, 56, 21], [30, 20, 66, 51, 81, 78, 54, 74, 41], [87, 97, 93, 16, 86, 83, 82, 35, 67, 75], [77, 68, 29, 55, 15]]"
"[20, 37, 75, 82, 61, 50, 11, 2, 4, 92, 47, 56, 95, 88, 22, 80, 77, 39, 33, 93, 68, 31, 94, 84, 9, 89, 34, 90, 21, 19, 66, 38, 63, 41, 42, 85, 8, 16, 32, 1, 13, 44, 91, 5, 86, 14, 97, 99, 27, 26, 81, 40, 36, 71, 48, 62, 49, 18, 58, 53, 12, 67, 87, 45, 30, 65, 64, 46, 79, 60, 74, 29, 7, 17, 72, 43, 28, 10, 59, 57, 69, 52, 35, 83, 3, 24, 78, 76, 15, 73, 51, 54, 23, 55, 96, 98, 25, 6, 70, 100]","[[88, 50, 20, 11, 47, 82, 61, 37, 92, 95, 2, 75, 56, 4], [22, 39, 80, 77, 33], [31, 90, 9, 34, 68, 21, 94, 93, 84, 89], [41, 42, 38, 16, 85, 8, 19, 63, 32, 66, 1], [13, 97, 14, 44, 86, 91, 5, 99], [27, 18, 48, 36, 49, 62, 71, 81, 26, 40], [53, 67, 12, 79, 65, 30, 64, 46, 45, 87, 58], [28, 29, 72, 74, 57, 43, 59, 17, 60, 7, 10], [52, 69, 70, 51, 35, 78, 3, 76, 24, 54, 55, 25, 23, 73, 15, 100, 98, 96, 83, 6]]"

ESTADÍSTICAS
operador,2-opt
instancia,CMT3.vrp
conSplit,true
num_ejecuciones,30
tiempo_total_ms,60.9870
mejor_costo,1679.33
mejor_ruta,"[[88, 50, 20, 11, 47, 82, 61, 37, 92, 95, 2, 75, 56, 4], [22, 39, 80, 77, 33], [31, 90, 9, 34, 68, 21, 94, 93, 84, 89], [41, 42, 38, 16, 85, 8, 19, 63, 32, 66, 1], [13, 97, 14, 44, 86, 91, 5, 99], [27, 18, 48, 36, 49, 62, 71, 81, 26, 40], [53, 67, 12, 79, 65, 30, 64, 46, 45, 87, 58], [28, 29, 72, 74, 57, 43, 59, 17, 60, 7, 10], [52, 69, 70, 51, 35, 78, 3, 76, 24, 54, 55, 25, 23, 73, 15, 100, 98, 96, 83, 6]]"
peor_costo,2217.99
peor_ruta,"[[51, 47], [73, 87, 37, 98, 100, 38, 86, 96, 18, 82, 11, 10, 70], [17, 99, 95, 97, 57, 24, 34, 71, 32, 28], [91, 85, 52, 20, 29, 68, 4], [72, 55, 67, 22, 43, 61, 8, 49, 50], [75, 74, 59, 94, 89, 36, 31, 69, 9, 79], [27, 7, 19, 88, 76, 77, 12, 26, 53, 92], [40, 23, 16, 6, 62, 64, 33], [58, 2, 15, 39, 3, 30, 90, 1], [13, 93, 83, 84, 44, 42, 41, 65], [35, 54, 25, 56, 14, 48], [60, 5, 45, 46, 63, 66, 81, 78, 80, 21]]"
promedio,1937.83
desviacion_tipica,121.32
