iteracion,tiempo_us,coste,operador,instancia,ruta_actual,conSplit
42,1621,3004,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [10, 65, 79, 78, 39, 24, 74, 58, 15, 61, 93, 44, 38], [18, 83, 67, 4, 99, 59, 96, 53, 47, 42, 6, 62, 40], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
43,1626,2993,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [10, 65, 79, 24, 78, 39, 74, 58, 15, 61, 93, 44, 38], [18, 83, 67, 4, 99, 59, 96, 53, 47, 42, 6, 62, 40], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
44,1642,2985,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [10, 65, 78, 24, 79, 39, 74, 58, 15, 61, 93, 44, 38], [18, 83, 67, 4, 99, 59, 96, 53, 47, 42, 6, 62, 40], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
45,1647,2967,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [10, 65, 79, 78, 24, 39, 74, 58, 15, 61, 93, 44, 38], [18, 83, 67, 4, 99, 59, 96, 53, 47, 42, 6, 62, 40], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
46,1662,2960,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [10, 65, 78, 79, 24, 39, 74, 58, 15, 61, 93, 44, 38], [18, 83, 67, 4, 99, 59, 96, 53, 47, 42, 6, 62, 40], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
47,1673,2959,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [10, 65, 79, 78, 24, 39, 74, 38, 44, 93, 61, 15, 58], [18, 83, 67, 4, 99, 59, 96, 53, 47, 42, 6, 62, 40], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
48,1679,2949,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [10, 65, 79, 78, 24, 39, 74, 58, 15, 38, 44, 93, 61], [18, 83, 67, 4, 99, 59, 96, 53, 47, 42, 6, 62, 40], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
49,1685,2949,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [61, 93, 44, 38, 15, 58, 74, 39, 24, 78, 79, 65, 10], [18, 83, 67, 4, 99, 59, 96, 53, 47, 42, 6, 62, 40], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
50,1691,2942,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [10, 65, 78, 79, 24, 39, 74, 58, 15, 38, 44, 93, 61], [18, 83, 67, 4, 99, 59, 96, 53, 47, 42, 6, 62, 40], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
51,1704,2941,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [10, 65, 79, 78, 24, 39, 74, 58, 15, 38, 44, 61, 93], [18, 83, 67, 4, 99, 59, 96, 53, 47, 42, 6, 62, 40], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
52,1710,2941,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 78, 79, 65, 10], [18, 83, 67, 4, 99, 59, 96, 53, 47, 42, 6, 62, 40], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
53,1717,2935,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [10, 65, 78, 79, 24, 39, 74, 58, 15, 38, 44, 61, 93], [18, 83, 67, 4, 99, 59, 96, 53, 47, 42, 6, 62, 40], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
54,1731,2935,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [18, 83, 67, 4, 99, 59, 96, 53, 47, 42, 6, 62, 40], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
55,1761,2922,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [4, 67, 83, 18, 99, 59, 96, 53, 47, 42, 6, 62, 40], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
56,1766,2905,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 96, 59, 99, 4, 67, 83, 18, 47, 42, 6, 62, 40], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
57,1774,2889,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [18, 83, 47, 53, 96, 59, 99, 4, 67, 42, 6, 62, 40], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
58,1787,2888,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [18, 83, 67, 4, 99, 59, 96, 53, 47, 62, 6, 42, 40], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
59,1792,2876,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [4, 67, 83, 18, 99, 59, 96, 53, 47, 62, 6, 42, 40], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
60,1797,2858,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 96, 59, 99, 4, 67, 83, 18, 47, 62, 6, 42, 40], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
61,1816,2857,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [99, 59, 96, 53, 4, 67, 83, 18, 47, 62, 6, 42, 40], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
62,1830,2833,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 67, 4, 99, 59, 96, 83, 18, 47, 62, 6, 42, 40], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
63,1846,2833,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 96, 59, 99, 42, 6, 62, 47, 18, 83, 67, 4, 40], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
64,1867,2827,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [83, 18, 47, 62, 6, 42, 99, 59, 96, 53, 67, 4, 40], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
65,1874,2826,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 42, 99, 59, 96, 6, 62, 47, 18, 83, 67, 4, 40], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
66,1887,2812,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 96, 59, 99, 83, 18, 47, 62, 6, 42, 67, 4, 40], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
67,1906,2803,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 62, 47, 18, 83, 99, 59, 96, 6, 42, 67, 4, 40], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
68,1932,2794,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 6, 96, 59, 99, 83, 18, 47, 62], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
69,1957,2794,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [62, 47, 18, 83, 99, 59, 96, 6, 42, 67, 4, 40, 53], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
70,1977,2792,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 96, 6, 99, 83, 18, 47, 62], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
71,1986,2791,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 99, 59, 96, 6, 83, 18, 47, 62], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
72,2007,2791,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [62, 47, 18, 83, 6, 96, 59, 99, 42, 67, 4, 40, 53], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
73,2027,2788,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 83, 18, 47, 62], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
74,2062,2786,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [86, 87, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
75,2098,2785,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 86, 9, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
76,2105,2772,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [9, 87, 86, 89, 82, 94, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
77,2112,2765,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [94, 82, 89, 9, 87, 86, 100, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
78,2127,2745,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [25, 100, 94, 82, 89, 9, 87, 86, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
79,2136,2740,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [86, 87, 100, 94, 82, 89, 9, 25, 91, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
80,2142,2724,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [86, 87, 91, 25, 100, 94, 82, 89, 9, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
81,2153,2717,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [86, 87, 9, 89, 82, 94, 100, 91, 25, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
82,2160,2717,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 86, 9, 89, 82, 94, 100, 91, 25, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
83,2165,2704,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [9, 87, 86, 89, 82, 94, 100, 91, 25, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
